System,PC1,PC2
T60A_S63A,0.536430,18.296150
T60A_S63A,0.533330,19.028250
T60A_S63A,0.227050,18.467780
T60A_S63A,0.120340,20.561480
T60A_S63A,0.585460,19.363230
T60A_S63A,1.028350,16.662590
T60A_S63A,0.204940,18.719570
T60A_S63A,0.422750,13.920620
T60A_S63A,0.716230,11.875090
T60A_S63A,0.087510,17.560710
T60A_S63A,1.467630,10.805220
T60A_S63A,2.032300,4.752080
T60A_S63A,1.643050,13.913690
T60A_S63A,0.686420,17.905640
T60A_S63A,0.942060,17.245750
T60A_S63A,0.865200,14.636060
T60A_S63A,0.973920,11.006830
T60A_S63A,1.160340,10.795280
T60A_S63A,1.192960,12.873730
T60A_S63A,3.719300,-9.030150
T60A_S63A,3.112950,-6.035150
T60A_S63A,1.543240,11.202000
T60A_S63A,1.063150,19.193560
T60A_S63A,0.833650,9.765370
T60A_S63A,1.634090,7.435060
T60A_S63A,2.432110,1.060980
T60A_S63A,1.680090,7.213030
T60A_S63A,2.209590,-0.735240
T60A_S63A,3.434330,-17.971380
T60A_S63A,4.818810,-15.045020
T60A_S63A,4.425860,-16.615630
T60A_S63A,4.624510,-13.806290
T60A_S63A,5.161370,-11.200320
T60A_S63A,3.835830,-14.466120
T60A_S63A,2.699620,-12.497080
T60A_S63A,2.487480,-14.213320
T60A_S63A,0.312560,23.416930
T60A_S63A,0.423620,18.250540
T60A_S63A,-0.719890,20.383900
T60A_S63A,0.316480,23.723160
T60A_S63A,0.795100,15.207820
T60A_S63A,2.606680,-6.446050
T60A_S63A,2.225630,-2.423280
T60A_S63A,1.185890,14.545680
T60A_S63A,1.432920,16.099640
T60A_S63A,3.118980,-2.682180
T60A_S63A,3.813760,-16.684920
T60A_S63A,1.870320,3.984270
T60A_S63A,-0.205240,14.821090
T60A_S63A,2.857210,-9.084730
T60A_S63A,2.418310,-3.882360
T60A_S63A,2.742390,-9.458820
T60A_S63A,1.826970,0.766070
T60A_S63A,1.959820,-4.765430
T60A_S63A,2.068790,-2.649950
T60A_S63A,3.109140,-13.090490
T60A_S63A,0.417300,21.568340
T60A_S63A,1.680900,10.826920
T60A_S63A,0.794650,24.160910
T60A_S63A,1.017380,20.495980
T60A_S63A,0.033330,18.174160
T60A_S63A,0.561190,20.847090
T60A_S63A,0.615190,19.248250
T60A_S63A,1.554670,11.717300
T60A_S63A,3.179730,-6.101000
T60A_S63A,2.255320,-9.197760
T60A_S63A,1.606060,6.538070
T60A_S63A,1.427770,9.282530
T60A_S63A,0.294520,15.979710
T60A_S63A,0.031030,18.221370
T60A_S63A,1.275480,8.434770
T60A_S63A,0.774870,10.216600
T60A_S63A,0.242460,18.609330
T60A_S63A,0.569590,24.188390
T60A_S63A,1.527620,11.221030
T60A_S63A,1.343900,12.450660
T60A_S63A,0.431170,23.481650
T60A_S63A,0.221110,22.841600
T60A_S63A,0.457630,17.323360
T60A_S63A,2.308320,-1.561250
T60A_S63A,2.499120,-11.724290
T60A_S63A,0.390500,23.485330
T60A_S63A,1.847230,-0.564300
T60A_S63A,2.072730,0.926890
T60A_S63A,1.000310,11.883320
T60A_S63A,1.155840,11.231120
T60A_S63A,0.583160,18.463660
T60A_S63A,1.392500,12.666400
T60A_S63A,0.978920,10.426240
T60A_S63A,2.179010,-4.540620
T60A_S63A,3.249860,0.459410
T60A_S63A,1.573960,2.970510
T60A_S63A,1.236660,16.810020
T60A_S63A,0.628980,16.445770
T60A_S63A,1.371610,3.474910
T60A_S63A,0.614910,19.696390
T60A_S63A,0.759250,19.606700
T60A_S63A,0.072720,20.291110
T60A_S63A,-0.234350,23.172790
T60A_S63A,0.228620,22.619240
T60A_S63A,0.251160,20.977710
T60A_S63A,0.031400,23.190820
T60A_S63A,-0.049770,20.287670
T60A_S63A,0.234450,20.565900
T60A_S63A,0.398370,18.333930
T60A_S63A,0.929780,17.461780
T60A_S63A,1.229650,11.943040
T60A_S63A,2.279990,6.597820
T60A_S63A,1.540280,9.705340
T60A_S63A,2.775200,-5.503040
T60A_S63A,2.844330,-15.418150
T60A_S63A,1.905370,-3.448000
T60A_S63A,3.860780,-8.214550
T60A_S63A,4.094270,-7.093780
T60A_S63A,2.312140,-3.105060
T60A_S63A,3.267800,-7.513720
T60A_S63A,3.389040,-7.230900
T60A_S63A,4.450240,-12.872610
T60A_S63A,4.637600,-12.781500
T60A_S63A,5.495990,-14.299590
T60A_S63A,4.896980,-13.236420
T60A_S63A,5.793180,-12.657820
T60A_S63A,5.317950,-12.332250
T60A_S63A,4.755910,-10.019900
T60A_S63A,4.442500,-12.036950
T60A_S63A,4.212660,-11.471440
T60A_S63A,4.705490,-9.806620
T60A_S63A,5.227390,-10.977020
T60A_S63A,4.508930,-7.088050
T60A_S63A,4.765670,-8.259260
T60A_S63A,4.155920,-13.840850
T60A_S63A,3.078470,-11.685570
T60A_S63A,1.600710,16.319010
T60A_S63A,1.210650,19.690800
T60A_S63A,1.159620,21.932720
T60A_S63A,0.818430,21.817410
T60A_S63A,1.259170,20.923380
T60A_S63A,0.982300,22.920880
T60A_S63A,0.714590,21.539960
T60A_S63A,-0.442280,22.260980
T60A_S63A,-3.686790,20.491060
T60A_S63A,-4.932830,18.803470
T60A_S63A,-2.018000,21.887820
T60A_S63A,1.409600,21.025440
T60A_S63A,2.099450,23.025970
T60A_S63A,3.488340,24.268900
T60A_S63A,3.968960,24.725320
T60A_S63A,3.895900,25.767320
T60A_S63A,4.084380,25.529070
T60A_S63A,3.908450,25.221910
T60A_S63A,4.504880,25.389940
T60A_S63A,3.739230,26.143290
T60A_S63A,5.808910,26.807570
T60A_S63A,-57.725140,7.283810
T60A_S63A,7.237770,27.176010
T60A_S63A,-58.399010,6.761700
T60A_S63A,-57.401090,0.403690
T60A_S63A,-56.665270,-2.167320
T60A_S63A,-55.901680,0.227050
T60A_S63A,-55.439730,4.387110
T60A_S63A,-55.786770,6.333340
T60A_S63A,-54.670540,9.433940
T60A_S63A,-54.052290,7.231030
T60A_S63A,-54.336430,5.715360
T60A_S63A,-50.327330,3.432590
T60A_S63A,5.240910,26.770360
T60A_S63A,4.000110,27.008410
T60A_S63A,4.691120,26.384710
T60A_S63A,6.586650,26.905350
T60A_S63A,5.935620,26.710070
T60A_S63A,4.793150,26.688000
T60A_S63A,-50.544930,7.454050
T60A_S63A,-51.419490,6.288520
T60A_S63A,2.300360,26.130320
T60A_S63A,4.790610,26.017230
T60A_S63A,4.724060,25.517410
T60A_S63A,2.746690,26.708720
T60A_S63A,4.004370,26.162460
T60A_S63A,3.199610,26.268260
T60A_S63A,3.520200,27.450230
T60A_S63A,4.432430,28.682860
T60A_S63A,3.848720,27.869080
T60A_S63A,2.484960,28.539270
T60A_S63A,2.779000,27.683170
T60A_S63A,4.515630,27.225450
T60A_S63A,4.771450,28.163120
T60A_S63A,4.564240,28.099500
T60A_S63A,4.214720,27.810380
T60A_S63A,4.937750,21.685710
T60A_S63A,5.622890,26.659140
T60A_S63A,4.846800,26.377640
T60A_S63A,4.984180,26.942170
T60A_S63A,5.166170,27.630220
T60A_S63A,5.408270,27.969790
T60A_S63A,6.056400,28.949840
T60A_S63A,5.882610,29.683530
T60A_S63A,4.490950,27.472220
T60A_S63A,5.309940,28.261270
T60A_S63A,5.943990,29.434970
T60A_S63A,4.999990,28.368520
T60A_S63A,4.545580,27.616560
T60A_S63A,4.598720,28.413100
T60A_S63A,4.979640,28.984210
T60A_S63A,3.216730,28.711700
T60A_S63A,3.181570,24.969290
T60A_S63A,4.028300,28.490040
T60A_S63A,4.331660,27.715490
T60A_S63A,5.222430,27.785950
T60A_S63A,5.654030,28.286250
T60A_S63A,4.905920,27.828140
T60A_S63A,4.840340,28.406300
T60A_S63A,4.854470,27.712030
T60A_S63A,4.700660,27.311510
T60A_S63A,4.177430,26.226630
T60A_S63A,4.300970,26.850370
T60A_S63A,5.370000,27.216450
T60A_S63A,5.366280,27.791580
T60A_S63A,4.931970,29.861100
T60A_S63A,4.474850,29.154900
T60A_S63A,4.506980,29.416140
T60A_S63A,4.922080,5.385700
T60A_S63A,4.700550,-18.666460
T60A_S63A,5.410380,-22.813450
T60A_S63A,4.209830,28.733580
T60A_S63A,4.147790,29.365400
T60A_S63A,4.824740,29.142810
T60A_S63A,4.654940,28.927350
T60A_S63A,4.986160,28.851730
T60A_S63A,4.204230,28.035180
T60A_S63A,5.395240,28.231950
T60A_S63A,6.067290,27.957200
T60A_S63A,6.239840,17.416410
T60A_S63A,5.879260,26.720090
T60A_S63A,6.411860,29.241400
T60A_S63A,6.150970,24.834110
T60A_S63A,6.018210,29.108800
T60A_S63A,6.195840,29.404120
T60A_S63A,6.238510,28.812350
T60A_S63A,6.607250,30.012810
T60A_S63A,6.203720,29.630820
T60A_S63A,6.689390,28.111040
T60A_S63A,6.397150,27.861790
T60A_S63A,6.627070,1.039950
T60A_S63A,6.767640,26.926710
T60A_S63A,7.004710,21.487710
T60A_S63A,7.436510,9.024830
T60A_S63A,7.870750,-19.472690
T60A_S63A,7.331610,21.790050
T60A_S63A,7.204300,21.708550
T60A_S63A,7.275230,24.009470
T60A_S63A,6.825100,24.710870
T60A_S63A,7.312450,30.378920
T60A_S63A,6.539500,30.612010
T60A_S63A,6.216220,30.822860
T60A_S63A,6.633250,31.363780
T60A_S63A,6.191820,31.578910
T60A_S63A,6.455480,30.830360
T60A_S63A,6.132710,31.924810
T60A_S63A,5.513920,31.024270
T60A_S63A,7.150160,31.554490
T60A_S63A,6.583060,31.646580
T60A_S63A,6.308360,31.898880
T60A_S63A,6.714090,31.718640
T60A_S63A,-51.827090,-0.850670
T60A_S63A,-51.763770,-1.878220
T60A_S63A,-50.531410,-2.400300
T60A_S63A,5.462770,30.959670
T60A_S63A,-52.388100,-3.804760
T60A_S63A,-53.813560,-8.251200
T60A_S63A,5.505900,30.857080
T60A_S63A,5.742910,30.165760
T60A_S63A,5.709520,31.184710
T60A_S63A,6.147220,29.047500
T60A_S63A,6.395230,-24.260520
T60A_S63A,5.669920,-22.572170
T60A_S63A,6.428120,-20.790990
T60A_S63A,5.740920,-22.798740
T60A_S63A,5.788780,-23.292890
T60A_S63A,4.485020,-14.325200
T60A_S63A,1.614040,29.311120
T60A_S63A,2.559970,29.166570
T60A_S63A,-39.156460,8.628180
T60A_S63A,-39.651050,11.495780
T60A_S63A,2.604240,29.827640
T60A_S63A,2.659950,29.052020
T60A_S63A,3.515070,30.659390
T60A_S63A,3.646730,31.468700
T60A_S63A,4.498890,30.876590
T60A_S63A,5.157090,30.921320
T60A_S63A,4.366760,30.497170
T60A_S63A,5.255600,30.295790
T60A_S63A,5.909310,31.111920
T60A_S63A,6.521450,30.537930
T60A_S63A,-41.414640,8.487090
T60A_S63A,5.927880,29.940070
T60A_S63A,6.767740,29.360880
T60A_S63A,4.831510,30.448390
T60A_S63A,4.934820,30.297980
T60A_S63A,5.974480,30.432480
T60A_S63A,5.187530,30.108400
T60A_S63A,5.407670,30.664090
T60A_S63A,4.284020,30.137480
T60A_S63A,3.966300,30.853770
T60A_S63A,4.988570,30.821870
T60A_S63A,5.360030,30.764680
T60A_S63A,5.149570,30.522890
T60A_S63A,4.352840,30.649440
T60A_S63A,5.407520,30.482880
T60A_S63A,6.070250,29.945920
T60A_S63A,5.822410,29.897990
T60A_S63A,6.176850,29.685450
T60A_S63A,5.150520,28.034260
T60A_S63A,6.413310,28.445740
T60A_S63A,5.364030,29.231890
T60A_S63A,5.936840,28.573300
T60A_S63A,6.334450,28.873070
T60A_S63A,5.305470,28.156490
T60A_S63A,5.608490,28.617760
T60A_S63A,-40.749370,10.896230
T60A_S63A,-40.449370,10.626850
T60A_S63A,6.492970,27.960920
T60A_S63A,7.502550,28.553740
T60A_S63A,-41.992690,9.670230
T60A_S63A,-43.080850,4.789850
T60A_S63A,-44.308120,2.364440
T60A_S63A,-45.505680,1.660170
T60A_S63A,-46.636750,-0.779020
T60A_S63A,-47.757390,-2.315380
T60A_S63A,-48.103750,-1.273390
T60A_S63A,-48.208830,0.519320
T60A_S63A,-47.780660,-1.561450
T60A_S63A,-47.336730,-1.345420
T60A_S63A,-45.456730,1.145900
T60A_S63A,-46.751760,-0.631440
T60A_S63A,-47.435070,-0.821830
T60A_S63A,-48.747820,-1.293170
T60A_S63A,-51.077530,-4.783660
T60A_S63A,-51.257490,-4.184340
T60A_S63A,-50.953130,-3.934200
T60A_S63A,-53.789280,-6.117840
T60A_S63A,-48.196560,-5.980050
T60A_S63A,-45.484780,-0.050640
T60A_S63A,-42.492480,4.519810
T60A_S63A,-43.320330,5.145740
T60A_S63A,-41.689040,5.758540
T60A_S63A,-40.361510,7.501270
T60A_S63A,-41.276130,9.168220
T60A_S63A,-40.655750,9.528790
T60A_S63A,-41.690740,6.114020
T60A_S63A,-42.111360,4.354680
T60A_S63A,-41.881290,3.221990
T60A_S63A,-44.300360,-0.731810
T60A_S63A,-42.735500,-0.250230
T60A_S63A,-42.296120,2.722480
T60A_S63A,-42.104320,4.612980
T60A_S63A,-42.631970,2.381960
T60A_S63A,-43.390580,3.825420
T60A_S63A,-41.493020,-1.483750
T60A_S63A,-41.057350,-2.064040
T60A_S63A,-41.104950,-2.507370
T60A_S63A,-39.863050,3.529490
T60A_S63A,-41.597100,-1.386780
T60A_S63A,-41.762960,-1.141820
T60A_S63A,4.385860,30.043550
T60A_S63A,2.235920,28.363790
T60A_S63A,-41.559200,-2.389400
T60A_S63A,-42.298140,-0.812040
T60A_S63A,5.081740,30.126640
T60A_S63A,4.643150,30.227260
T60A_S63A,4.548270,29.629750
T60A_S63A,3.661340,27.711260
T60A_S63A,4.743330,28.192820
T60A_S63A,-40.224550,3.416230
T60A_S63A,-40.341270,-1.543070
T60A_S63A,5.611880,28.811040
T60A_S63A,4.975750,28.012270
T60A_S63A,-40.966770,-2.450370
T60A_S63A,-41.547860,0.962010
T60A_S63A,-40.568280,-3.064950
T60A_S63A,-39.443210,-0.218450
T60A_S63A,-38.386180,1.605640
T60A_S63A,-37.253730,2.820990
T60A_S63A,5.682370,24.075880
T60A_S63A,-35.888280,5.559550
T60A_S63A,-35.070950,7.350710
T60A_S63A,6.481290,17.926970
T60A_S63A,8.285470,15.127020
T60A_S63A,8.470770,15.927640
T60A_S63A,8.038760,17.033160
T60A_S63A,8.167530,17.698550
T60A_S63A,6.263230,17.464060
T60A_S63A,5.941790,17.854500
T60A_S63A,5.599460,14.402750
T60A_S63A,4.506790,14.985760
T60A_S63A,6.825260,14.533880
T60A_S63A,4.822100,15.901410
T60A_S63A,3.914330,16.237310
T60A_S63A,2.681080,17.194180
T60A_S63A,3.154600,18.464690
T60A_S63A,3.066250,19.206800
T60A_S63A,2.563370,21.152680
T60A_S63A,2.878240,23.503310
T60A_S63A,3.263540,25.549750
T60A_S63A,3.671020,27.033220
T60A_S63A,4.386850,26.893560
T60A_S63A,5.357210,26.995850
T60A_S63A,4.745290,26.741450
T60A_S63A,3.279210,25.781840
T60A_S63A,4.332190,23.893420
T60A_S63A,4.588970,22.161140
T60A_S63A,5.125370,22.592880
T60A_S63A,5.791890,19.656960
T60A_S63A,5.352990,21.711740
T60A_S63A,5.510980,20.357450
T60A_S63A,5.552000,21.733920
T60A_S63A,6.427910,20.585300
T60A_S63A,-45.215210,-4.477490
T60A_S63A,-47.212810,-3.628300
T60A_S63A,8.507500,17.786970
T60A_S63A,-49.616290,-0.583590
T60A_S63A,9.932070,17.183910
T60A_S63A,-45.793610,-10.291980
T60A_S63A,-49.622510,-4.673290
T60A_S63A,-51.392190,-1.310040
T60A_S63A,-53.008550,4.283250
T60A_S63A,-54.585790,10.664230
T60A_S63A,9.108390,16.117230
T60A_S63A,9.292780,15.232920
T60A_S63A,8.588820,17.544750
T60A_S63A,9.191190,16.093490
T60A_S63A,8.775130,13.643410
T60A_S63A,9.233760,16.330810
T60A_S63A,9.611920,16.514570
T60A_S63A,8.825710,17.440240
T60A_S63A,8.375170,17.722450
T60A_S63A,9.644900,17.189590
T60A_S63A,-51.376150,0.803540
T60A_S63A,-50.897990,-0.304480
T60A_S63A,-52.153380,2.309950
T60A_S63A,9.466050,16.971610
T60A_S63A,10.412040,14.525700
T60A_S63A,10.123360,14.630380
T60A_S63A,-53.620170,3.247100
T60A_S63A,-50.783370,4.602810
T60A_S63A,-50.313390,8.783560
T60A_S63A,-50.875100,1.803790
T60A_S63A,-49.472740,-0.140140
T60A_S63A,9.377450,17.039160
T60A_S63A,-47.032330,-6.326670
T60A_S63A,-47.566600,-5.564470
T60A_S63A,-49.561040,-4.269550
T60A_S63A,-49.671510,-2.222620
T60A_S63A,-48.222030,-2.631150
T60A_S63A,9.910450,17.736570
T60A_S63A,9.843570,18.952800
T60A_S63A,9.449250,17.753890
T60A_S63A,9.374800,17.472530
T60A_S63A,-45.542070,-6.583260
T60A_S63A,-46.164640,-7.158290
T60A_S63A,9.504920,16.984280
T60A_S63A,9.301040,16.715420
T60A_S63A,9.056520,17.623460
T60A_S63A,8.915590,17.402160
T60A_S63A,8.852360,17.797780
T60A_S63A,9.470380,17.649480
T60A_S63A,8.968170,16.924120
T60A_S63A,8.704280,15.895180
T60A_S63A,8.192850,16.459790
T60A_S63A,7.095720,16.122750
T60A_S63A,7.076090,17.344050
T60A_S63A,6.981980,16.682980
T60A_S63A,6.045770,17.797390
T60A_S63A,-53.286430,15.583970
T60A_S63A,-52.371100,17.892470
T60A_S63A,8.059210,11.791240
T60A_S63A,8.008350,12.364080
T60A_S63A,-51.098110,11.697580
T60A_S63A,6.957640,8.734720
T60A_S63A,6.990440,9.994160
T60A_S63A,7.251440,7.453130
T60A_S63A,-44.634560,-12.461690
T60A_S63A,-44.624500,-12.346720
T60A_S63A,8.867970,5.637700
T60A_S63A,8.765530,4.108130
T60A_S63A,7.983610,8.526050
T60A_S63A,-47.411070,-11.197880
T60A_S63A,-44.814490,-11.184930
T60A_S63A,-45.420390,-11.731480
T60A_S63A,-46.561940,-12.618770
T60A_S63A,10.040860,3.886130
T60A_S63A,-46.176030,-12.683240
T60A_S63A,8.887120,3.318960
T60A_S63A,9.395640,3.151390
T60A_S63A,8.720050,2.177270
T60A_S63A,9.246480,2.029670
T60A_S63A,-45.233810,-11.187450
T60A_S63A,-44.956100,-10.810680
T60A_S63A,-47.079640,-10.857780
T60A_S63A,-49.705640,-10.078740
T60A_S63A,-50.093830,-9.192460
T60A_S63A,-52.606640,-10.232030
T60A_S63A,-51.441980,-10.292970
T60A_S63A,-53.403970,-8.529310
T60A_S63A,-55.858750,-5.443620
T60A_S63A,-55.041420,-8.288880
T60A_S63A,10.141500,-5.312760
T60A_S63A,-54.153690,-8.061090
T60A_S63A,-55.047270,-8.098410
T60A_S63A,10.514930,-5.651000
T60A_S63A,-59.744390,-2.366160
T60A_S63A,-58.494230,-7.055360
T60A_S63A,-54.988590,-8.871870
T60A_S63A,-54.320430,-11.554880
T60A_S63A,-54.617350,-11.373650
T60A_S63A,-53.633060,-10.697810
T60A_S63A,-53.628880,-11.881710
T60A_S63A,-54.036140,-12.591680
T60A_S63A,-56.529960,-10.903280
T60A_S63A,-59.630890,-8.088810
T60A_S63A,-62.317380,-7.174870
T60A_S63A,-65.940090,-4.849270
T60A_S63A,-66.959380,-3.457210
T60A_S63A,-65.354190,-2.397690
T60A_S63A,-66.186520,-3.303050
T60A_S63A,-65.792780,-2.041510
T60A_S63A,11.437020,-3.848790
T60A_S63A,-66.721650,-6.125010
T60A_S63A,-68.411300,-6.122310
T60A_S63A,-67.680770,-7.083600
T60A_S63A,-68.084960,-2.216760
T60A_S63A,-68.602330,-2.320630
T60A_S63A,-69.823230,-2.157210
T60A_S63A,-70.882260,-2.525560
T60A_S63A,-69.469020,-0.226710
T60A_S63A,-69.951230,2.358280
T60A_S63A,-70.374290,1.324390
T60A_S63A,-70.816010,0.218230
T60A_S63A,-71.593320,-3.295110
T60A_S63A,-70.688250,-3.439800
T60A_S63A,-68.454670,-3.093570
T60A_S63A,-69.481940,-4.322320
T60A_S63A,-71.101910,-3.592150
T60A_S63A,-70.617930,-3.102770
T60A_S63A,-73.258040,-4.478280
T60A_S63A,-70.140340,-4.185410
T60A_S63A,-68.925960,-1.956070
T60A_S63A,-67.640920,-3.227880
T60A_S63A,-68.194500,-0.405370
T60A_S63A,-68.395130,1.057810
T60A_S63A,-67.378060,1.887070
T60A_S63A,-69.014950,0.429560
T60A_S63A,-69.162760,1.909830
T60A_S63A,-69.162050,1.529300
T60A_S63A,-67.972660,-2.003530
T60A_S63A,-66.673230,-0.963940
T60A_S63A,-66.889740,-0.488090
T60A_S63A,-68.101870,1.961980
T60A_S63A,-68.497650,3.061570
T60A_S63A,-68.942630,3.197720
T60A_S63A,-69.027240,1.025300
T60A_S63A,-66.673390,-2.749940
T60A_S63A,-68.274430,-3.666960
T60A_S63A,-65.813200,-1.702880
T60A_S63A,-61.964050,1.212580
T60A_S63A,-64.694400,0.932370
T60A_S63A,-63.878110,1.009300
T60A_S63A,-65.974910,1.863270
T60A_S63A,-63.487250,-1.081830
T60A_S63A,-63.981910,-2.471780
T60A_S63A,-64.187360,-2.378040
T60A_S63A,-64.241940,-3.768220
T60A_S63A,-63.167060,-3.331070
T60A_S63A,-61.967100,-5.117380
T60A_S63A,-62.677490,-2.445210
T60A_S63A,-61.165900,-0.356010
T60A_S63A,-62.699260,-2.385240
T60A_S63A,-62.478720,3.378220
T60A_S63A,-62.631630,0.502400
T60A_S63A,-59.341810,8.494190
T60A_S63A,-54.848540,10.065520
T60A_S63A,10.339300,-11.116560
T60A_S63A,10.505030,-12.055370
T60A_S63A,-56.460030,9.302040
T60A_S63A,-55.691950,8.965560
T60A_S63A,-56.552600,10.044840
T60A_S63A,-56.738290,7.859060
T60A_S63A,-55.652520,7.784750
T60A_S63A,-55.783970,9.927870
T60A_S63A,-58.138680,3.912760
T60A_S63A,-57.868540,5.266610
T60A_S63A,-56.705680,9.588910
T60A_S63A,-56.344640,10.740750
T60A_S63A,-56.101370,6.361420
T60A_S63A,-61.287270,2.114320
T60A_S63A,-62.347420,3.263870
T60A_S63A,-60.195190,0.918180
T60A_S63A,-61.246480,-3.846060
T60A_S63A,-59.610020,-6.198800
T60A_S63A,-62.805620,1.479800
T60A_S63A,11.248050,-11.319790
T60A_S63A,-62.580500,5.126120
T60A_S63A,-63.481410,0.536880
T60A_S63A,-60.339200,-4.338780
T60A_S63A,-59.941400,-7.052720
T60A_S63A,-58.899070,-8.918760
T60A_S63A,11.229960,-13.412830
T60A_S63A,11.326010,-13.449030
T60A_S63A,11.759470,-12.693120
T60A_S63A,-60.430480,-7.986120
T60A_S63A,11.781350,-14.477170
T60A_S63A,11.807400,-15.002970
T60A_S63A,11.265630,-15.666550
T60A_S63A,11.557180,-15.769150
T60A_S63A,11.103480,-16.191270
T60A_S63A,12.490590,-14.926110
T60A_S63A,11.978570,-15.527000
T60A_S63A,11.153470,-15.734530
T60A_S63A,11.450400,-16.737610
T60A_S63A,11.401500,-15.011370
T60A_S63A,11.162970,-15.647210
T60A_S63A,10.694320,-14.584430
T60A_S63A,10.610770,-15.846280
T60A_S63A,11.378420,-16.331360
T60A_S63A,10.753520,-16.411230
T60A_S63A,11.397410,-15.458970
T60A_S63A,11.333620,-14.656820
T60A_S63A,10.668300,-15.114640
T60A_S63A,11.019650,-13.738800
T60A_S63A,10.528610,-15.873900
T60A_S63A,10.988370,-16.259150
T60A_S63A,11.333790,-16.024390
T60A_S63A,11.097370,-16.062180
T60A_S63A,11.339940,-17.075910
T60A_S63A,11.107790,-18.073030
T60A_S63A,10.697530,-18.500170
T60A_S63A,10.658740,-18.155590
T60A_S63A,11.006860,-17.873830
T60A_S63A,10.620650,-18.232310
T60A_S63A,11.095940,-17.528790
T60A_S63A,10.440540,-18.128180
T60A_S63A,10.552090,-19.147690
T60A_S63A,10.796730,-19.348860
T60A_S63A,9.828750,-18.601510
T60A_S63A,10.521960,-19.309280
T60A_S63A,10.624090,-19.985860
T60A_S63A,10.282780,-21.166290
T60A_S63A,9.429520,-21.173800
T60A_S63A,9.291070,-19.182860
T60A_S63A,9.184120,-20.122980
T60A_S63A,10.022640,-19.929160
T60A_S63A,9.607370,-19.842780
T60A_S63A,10.020890,-19.159620
T60A_S63A,10.660890,-19.033470
T60A_S63A,11.275590,-18.700070
T60A_S63A,11.884430,-19.075360
T60A_S63A,11.976130,-18.537450
T60A_S63A,11.722230,-19.117340
T60A_S63A,11.703010,-19.658770
T60A_S63A,12.007680,-17.601050
T60A_S63A,11.259450,-18.683080
T60A_S63A,11.500280,-18.345870
T60A_S63A,12.278450,-19.780800
T60A_S63A,11.488050,-18.582750
T60A_S63A,11.082650,-19.525670
T60A_S63A,10.245170,-20.810680
T60A_S63A,10.877250,-19.792480
T60A_S63A,11.809720,-18.970060
T60A_S63A,12.114960,-19.167880
T60A_S63A,12.182700,-19.555810
T60A_S63A,11.445350,-18.021250
T60A_S63A,11.160330,-18.748380
T60A_S63A,10.948350,-19.617990
T60A_S63A,11.098690,-18.631020
T60A_S63A,11.181150,-19.376710
T60A_S63A,10.029370,-18.158160
T60A_S63A,10.918120,-17.689830
T60A_S63A,9.629900,-18.933580
T60A_S63A,10.782870,-20.034900
T60A_S63A,11.146220,-19.923430
T60A_S63A,11.801050,-18.637300
T60A_S63A,11.292160,-18.797040
T60A_S63A,10.842310,-18.949750
T60A_S63A,11.845910,-18.365780
T60A_S63A,11.703030,-18.606820
T60A_S63A,11.879050,-18.495010
T60A_S63A,12.320950,-18.086810
T60A_S63A,11.804790,-17.923650
T60A_S63A,12.228530,-19.348320
T60A_S63A,12.157740,-20.111940
T60A_S63A,11.869630,-19.977370
T60A_S63A,12.023380,-19.985500
T60A_S63A,11.943480,-19.987220
T60A_S63A,11.686550,-18.244310
T60A_S63A,11.844550,-19.528430
T60A_S63A,12.252220,-19.599890
T60A_S63A,11.588520,-19.061780
T60A_S63A,11.894610,-19.056020
T60A_S63A,12.244570,-19.275080
T60A_S63A,12.094800,-18.833950
T60A_S63A,12.341860,-18.961430
T60A_S63A,11.969580,-20.084150
T60A_S63A,12.118660,-19.365920
T60A_S63A,12.498960,-19.364880
T60A_S63A,12.063230,-20.103640
T60A_S63A,11.973830,-19.265680
T60A_S63A,12.103910,-19.373640
T60A_S63A,12.173880,-19.413160
T60A_S63A,12.292280,-18.626500
T60A_S63A,12.578660,-19.127040
T60A_S63A,12.467740,-19.877500
T60A_S63A,11.850460,-19.648090
T60A_S63A,11.860660,-20.222120
T60A_S63A,12.008210,-19.538950
T60A_S63A,12.420800,-19.875200
T60A_S63A,11.689540,-19.903620
T60A_S63A,12.506470,-19.700450
T60A_S63A,11.679440,-19.497430
T60A_S63A,11.577420,-19.544190
T60A_S63A,11.617150,-19.603650
T60A_S63A,12.406950,-19.441390
T60A_S63A,11.960500,-20.471310
T60A_S63A,11.476040,-20.028310
T60A_S63A,11.545790,-19.368640
T60A_S63A,11.280040,-19.325150
T60A_S63A,12.060480,-20.382780
T60A_S63A,11.593330,-19.490980
T60A_S63A,11.451720,-19.349200
T60A_S63A,11.601470,-19.098160
T60A_S63A,12.117180,-19.200810
T60A_S63A,12.185630,-19.065910
T60A_S63A,12.057740,-19.867860
T60A_S63A,12.708290,-19.261390
T60A_S63A,12.301120,-19.229770
T60A_S63A,11.671300,-19.604300
T60A_S63A,12.230010,-19.667180
T60A_S63A,12.030190,-19.024620
T60A_S63A,12.276330,-19.061030
T60A_S63A,11.699840,-18.857780
T60A_S63A,12.451360,-19.196220
T60A_S63A,12.442860,-19.249610
T60A_S63A,12.022790,-19.248990
T60A_S63A,12.099760,-19.521610
T60A_S63A,11.870350,-19.744370
T60A_S63A,12.121140,-19.329290
T60A_S63A,12.138110,-18.788480
T60A_S63A,12.145930,-18.967760
